glottocode,language_name,lang_family,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
thom1243,Thompson,Salishan,25.0,,3,,4,severely endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
piru1241,Piru,Bookkeeping,380.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
aghu1256,Aghu Tharnggalu (Retired),Bookkeeping,380.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kung1262,Kunggara,Bookkeeping,380.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
yugh1240,Yugh (Retired),Bookkeeping,380.0,,5,5,5,critically endangered,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
bain1260,Bainouk-Samik,Bookkeeping,380.0,,2,,,threatened,2,1773.21829923448,1390.47990825738,60.11780167,44.947600365,55.2368169057304,50.6750106637762,3.34103397205513,3.31981462485294,0,0,0,0,0,1,0,0,0,0,0
bubi1249,Bubia,Bookkeeping,380.0,4,3,,,severely endangered,1,1830.00833684727,1830.00833684727,46.25880051,46.25880051,55.4031748609078,55.4031748609078,3.10935129574733,3.10935129574733,0,0,0,0,0,1,0,0,0,0,0
ngar1286,Ngarla on the Ashburton river south of the Hamersley range,Bookkeeping,380.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ngon1275,Ngong,Bookkeeping,380.0,,5,,,critically endangered,1,1830.00833684727,1830.00833684727,46.25880051,46.25880051,55.4031748609078,55.4031748609078,3.10935129574733,3.10935129574733,0,0,0,0,0,1,0,0,0,0,0
puna1274,Punan Merap,Bookkeeping,380.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
buso1242,Buso,Bookkeeping,380.0,,4,,,severely endangered,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
buma1247,Bumang,Bookkeeping,380.0,2,3,2,1,threatened,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
odut1238,Odut,Bookkeeping,380.0,,4,,,severely endangered,1,1084.16041805436,1084.16041805436,41.21139908,41.21139908,62.9755675573659,62.9755675573659,3.3628832591496,3.3628832591496,0,0,0,0,0,1,0,0,0,0,0
kpat1244,Kpatili,Bookkeeping,380.0,,2,,,threatened,1,516.160999996036,516.160999996036,13.78250027,13.78250027,44.1243555638904,44.1243555638904,4.37152557937021,4.37152557937021,0,0,0,0,0,1,0,0,0,0,0
nupb1238,Nupbikha,Bookkeeping,380.0,,1,,,vulnerable,1,3831.32535494609,3831.32535494609,91.27739716,91.27739716,42.5645249803412,42.5645249803412,2.61867173932571,2.61867173932571,0,0,0,0,0,0,0,1,0,0,0
samr1245,Samre of Siem Reap,Bookkeeping,380.0,4,4,5,5,critically endangered,2,7346.62022142185,4987.249959492045,90.86718789,79.67124577,61.8689338391321,51.3708185822025,1.82378198623233,1.6490651912544299,0,0,0,0,0,0,0,1,0,0,0
kuan1250,Kuanhua,Bookkeeping,380.0,,2,,,threatened,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
chak1275,Chakato,Bookkeeping,380.0,4,3,2,1,endangered,1,1084.16041805436,1084.16041805436,41.21139908,41.21139908,62.9755675573659,62.9755675573659,3.3628832591496,3.3628832591496,0,0,0,0,0,1,0,0,0,0,0
tete1252,Tetete,Bookkeeping,380.0,,,,,dormant,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
tawa1289,Tawang Monpa,Bookkeeping,380.0,,2,,,threatened,3,13303.1481543868,6609.7371059775,92.0,82.74029795333333,65.8946980998325,47.94604010567087,2.61867173932571,1.6082047848808745,0,0,0,0,0,0,0,1,0,0,0
thul1247,Thu Lao,Bookkeeping,380.0,,3,,,endangered,1,4717.29028732449,4717.29028732449,84.15,84.15,38.4900703430176,38.4900703430176,1.57144510714158,1.57144510714158,0,0,0,0,0,0,0,1,0,0,0
baba1273,Babalia Creole Arabic,Bookkeeping,380.0,,2,,,threatened,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
nucl1668,Katukína,Bookkeeping,380.0,1,3,1,0,vulnerable,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
ngom1265,Ngombe (Central African Republic),Bookkeeping,380.0,,2,,,threatened,1,516.160999996036,516.160999996036,13.78250027,13.78250027,44.1243555638904,44.1243555638904,4.37152557937021,4.37152557937021,0,0,0,0,0,1,0,0,0,0,0
olko1234,Olkol,Bookkeeping,380.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kuku1279,Kuku-Mangk,Bookkeeping,380.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
momi1242,Momina,Bookkeeping,380.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kofa1236,Kofa,Bookkeeping,380.0,3,,,0,vulnerable,1,1084.16041805436,1084.16041805436,41.21139908,41.21139908,62.9755675573659,62.9755675573659,3.3628832591496,3.3628832591496,0,0,0,0,0,1,0,0,0,0,0
yaum1238,Yauma,Bookkeeping,380.0,,1,,,vulnerable,2,2665.87444776753,1926.491940634085,40.70479965,28.90289974,70.6551379036435,58.0627608763857,4.18812173875964,3.98815657165911,0,0,0,0,0,1,0,0,0,0,0
yars1234,Yarsun,Bookkeeping,380.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
nija1242,Nijadali,Bookkeeping,380.0,,5,,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nara1265,Narau,Bookkeeping,380.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
koko1273,Koko Babangk,Bookkeeping,380.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
urad1239,Uradhi,Bookkeeping,380.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
sali1298,Sáliba,Saliban,3.0,4,4,5,5,critically endangered,2,7919.20886825345,6068.39994734368,79.34543299,78.01216733000001,89.285859883201,83.90347053490625,1.3876355674663,0.8987269869421874,0,0,0,0,0,0,0,0,0,0,1
maco1239,Maco,Saliban,3.0,1,2,0,0,vulnerable,1,4217.59102643391,4217.59102643391,76.67890167,76.67890167,89.285859883201,89.285859883201,0.409818406418075,0.409818406418075,0,0,0,0,0,0,0,0,0,0,1
piar1243,Piaroa,Saliban,3.0,,1,,,vulnerable,2,7919.20886825345,6068.39994734368,79.34543299,78.01216733000001,89.285859883201,83.90347053490625,1.3876355674663,0.8987269869421874,0,0,0,0,0,0,0,0,0,0,1
yaul1241,Ulwa (Papua New Guinea),Keram,5.0,4,3,4,3,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mong1344,Mwakai,Keram,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
lang1328,Pondi,Keram,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
amba1269,Ambakich,Keram,5.0,4,3,,2,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
apma1241,Ap Ma,Keram,5.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
wany1247,Wanyi,Garrwan,2.0,,5,,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
gara1269,Garrwa,Garrwan,2.0,4,4,4,4,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
kata1270,Katawixi,Katukinan,2.0,,,,,dormant,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
kana1291,Katukína-Kanamarí,Katukinan,2.0,,2,,,threatened,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
zapa1253,Záparo,Zaparoan,6.0,,5,,,critically endangered,2,8452.37167056621,7663.5387051661055,81.95705992,79.564895535,85.1912729600355,74.21448309989785,1.57651042813743,1.303141319097765,0,0,0,0,0,0,0,0,0,0,1
arab1268,Arabela,Zaparoan,6.0,4,4,5,5,critically endangered,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
ando1255,Andoa,Zaparoan,6.0,,,,,dormant,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
cahu1268,Cahuarano,Zaparoan,6.0,,,,,dormant,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
iqui1243,Iquito,Zaparoan,6.0,5,4,5,5,critically endangered,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
ladi1250,Ladin,Indo-European,586.0,,1,2,1,threatened,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,1,0,0,0,0,0,1,0,0,0
friu1240,Friulian,Indo-European,586.0,2,0,3,2,threatened,2,58268.8787651601,49327.110080463506,94.91974877,92.070234485,69.6047535143071,69.53528581199296,0.849927327322192,0.44610798013137726,0,1,0,0,0,0,0,1,0,0,0
sass1235,Sassarese Sardinian,Indo-European,586.0,,0,,,at risk,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
cors1241,Corsican,Indo-European,586.0,,0,,,at risk,2,46103.0840855884,43244.212740677656,89.2207202,88.93726828999999,78.7999750964116,74.20236430535935,0.28679881642264,0.16454372468160125,0,1,0,1,0,0,0,1,0,0,0
gall1276,Gallurese Sardinian,Indo-European,586.0,,0,,,at risk,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
istr1244,Istriot,Indo-European,586.0,,3,,4,severely endangered,1,24050.4397933135,24050.4397933135,83.63240029,83.63240029,57.5158981711443,57.5158981711443,0.643978002206276,0.643978002206276,0,0,0,0,0,0,0,1,0,0,0
arag1245,Aragonese,Indo-European,586.0,,2,,3,endangered,2,46103.0840855884,40714.9261962581,95.7574516,92.20563399,80.315199821207,79.55758745880931,1.25395229298248,0.77037555470256,0,0,0,1,0,0,0,1,0,0,0
gard1245,Gardiol,Indo-European,586.0,,3,,4,severely endangered,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
mira1251,Mirandese,Indo-European,586.0,,1,,,vulnerable,2,35326.7683069278,32309.5052058404,95.7574516,92.12224807,80.315199821207,70.8216952776701,1.29665949378498,1.27530589338373,0,1,0,0,0,0,0,1,0,0,0
astu1245,Asturian-Leonese-Cantabrian,Indo-European,586.0,,0,,,at risk,2,35326.7683069278,32309.5052058404,95.7574516,92.12224807,80.315199821207,70.8216952776701,1.29665949378498,1.27530589338373,0,0,0,1,0,0,0,1,0,0,0
pale1260,Palenquero,Indo-European,586.0,,2,3,2,endangered,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
ladi1251,Ladino,Indo-European,586.0,,0,,,at risk,14,84534.0407841548,23850.984509606653,94.69380188,87.35576683214286,94.2539505199436,70.82748330944234,2.12697498648782,0.49699770457694076,0,0,0,0,0,0,0,1,0,0,0
mind1263,Minderico,Indo-European,586.0,4,3,5,3,severely endangered,1,29292.242104753,29292.242104753,88.48704454,88.48704454,61.3281907341332,61.3281907341332,1.29665949378498,1.29665949378498,0,0,0,0,0,0,0,1,0,0,0
maca1262,Macanese,Indo-European,586.0,5,4,5,5,critically endangered,1,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,1,0,0,0
mala1533,Malacca-Batavia Portuguese Creole,Indo-European,586.0,,2,4,3,endangered,1,11874.4273684245,11874.4273684245,98.0206059,98.0206059,76.9170296648992,76.9170296648992,1.83816120540281,1.83816120540281,0,0,0,0,0,0,0,1,0,0,0
roma1326,Romansh,Indo-European,586.0,0,1,2,1,vulnerable,3,103998.186685604,67550.802282177,97.3443985,93.82828915666666,85.4615370020764,74.84403620868744,1.62862712515389,0.8402810284722149,1,0,0,0,0,0,0,1,0,0,0
wall1255,Walloon,Indo-European,586.0,,0,3,1,threatened,3,137781.681659123,80166.44456487166,98.7606147,94.39674084,94.8438702866393,87.08550036136786,1.61995551284329,0.8807142983853841,0,0,0,0,0,0,0,1,0,0,0
fran1260,Arpitan,Indo-European,586.0,,1,,4,endangered,3,103998.186685604,63495.537388986435,97.3443985,91.73964502666666,85.4615370020764,77.9554218709317,1.62862712515389,0.6525715248390308,0,1,1,0,1,0,0,1,0,0,0
caju1236,Louisiana French,Indo-European,586.0,4,1,4,3,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
pica1241,Picard,Indo-European,586.0,,0,,1,vulnerable,2,56614.5679499036,51358.826017746,95.77579144,92.21480391,87.6126557010527,83.20631539873216,0.735388565890222,0.511093691156431,0,0,0,0,0,0,0,1,0,0,0
loui1240,Louisiana Creole French,Indo-European,586.0,,2,4,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
jude1255,Judeo-Italian,Indo-European,586.0,,4,,,severely endangered,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
roma1328,Romagnol,Indo-European,586.0,,0,2,2,threatened,2,59879.7173015651,50132.529348666,97.35220337,93.286461785,97.1560555881096,83.38040455120836,0.370258389608805,0.20627351127468377,0,0,0,0,0,0,0,1,0,0,0
piem1238,Piemontese,Indo-European,586.0,,0,1,1,vulnerable,3,84534.0407841548,63174.4559369227,96.13140106,93.34864104666667,87.6021469990446,79.11056010602337,2.12571289816265,1.0702883330606843,0,0,0,0,0,0,0,1,0,0,0
arom1237,Aromanian,Indo-European,586.0,,0,4,1,threatened,7,24626.1481858973,15144.28597450064,93.6,87.60780751,78.9967856500534,62.9615047977569,0.418022707993025,0.0032250672404109,0,0,0,1,0,0,0,1,0,0,0
istr1245,Istro-Romanian,Indo-European,586.0,,3,,3,endangered,1,24050.4397933135,24050.4397933135,83.63240029,83.63240029,57.5158981711443,57.5158981711443,0.643978002206276,0.643978002206276,0,0,0,0,0,0,0,1,0,0,0
megl1237,Megleno-Romanian,Indo-European,586.0,,2,,,threatened,2,24626.1481858973,16959.002401307967,93.6,89.93484443,78.9967856500534,70.78066167145334,0.311769338079317,0.286040090243292,0,0,0,0,0,0,0,1,0,0,0
logu1236,Logudorese Sardinian,Indo-European,586.0,4,0,,1,threatened,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
camp1261,Campidanese Sardinian,Indo-European,586.0,,0,,1,vulnerable,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,1,0,0,0,0,0,1,0,0,0
capp1239,Cappadocian Greek,Indo-European,586.0,,3,,,endangered,2,24626.1481858973,20259.4319573107,87.3078767,86.78878277999999,89.3443122873887,84.17054896872105,0.587160894947427,0.42373586867734697,0,0,0,0,0,0,0,1,0,0,0
pont1253,Pontic,Indo-European,586.0,4,0,2,1,threatened,4,24626.1481858973,16851.684474423037,93.6,87.40413014,89.3443122873887,76.21389282963588,0.587160894947427,0.34343211088056125,0,0,0,0,0,0,0,1,0,0,0
yeva1238,Yevanic,Indo-European,586.0,,,,,dormant,1,24626.1481858973,24626.1481858973,86.26968886,86.26968886,78.9967856500534,78.9967856500534,0.260310842407267,0.260310842407267,0,0,0,0,0,0,0,1,0,0,0
tsak1248,Tsakonian,Indo-European,586.0,,2,,4,severely endangered,1,24626.1481858973,24626.1481858973,86.26968886,86.26968886,78.9967856500534,78.9967856500534,0.260310842407267,0.260310842407267,0,0,0,0,0,0,0,1,0,0,0
dale1238,Dalecarlian,Indo-European,586.0,,1,3,,threatened,1,57117.4877440616,57117.4877440616,95.52930428,95.52930428,88.8559748346228,88.8559748346228,0.566700979960288,0.566700979960288,0,0,0,0,0,0,0,1,0,0,0
cimb1238,Cimbrian,Indo-European,586.0,2,2,,,threatened,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
moch1255,Mòcheno,Indo-European,586.0,,2,,,threatened,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
west2361,Western Yiddish,Indo-European,586.0,,2,,,threatened,7,103998.186685604,58258.42910879393,97.3443985,93.46317263285714,95.6396517079336,84.50899679320325,1.62862712515389,0.7592283296446067,0,0,0,1,0,0,0,1,0,0,0
penn1240,Pennsylvania German,Indo-European,586.0,,1,,,vulnerable,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
east2295,Eastern Yiddish,Indo-European,586.0,,0,,,at risk,22,84534.0407841548,30976.934868380613,96.13140106,89.46122463272728,95.5981951588181,75.79601551390554,3.17427570128175,0.5764909623681733,0,0,0,0,0,0,0,1,0,0,0
lowe1388,Lower Silesian,Indo-European,586.0,,1,,,vulnerable,3,56103.7323182554,37676.8686029116,93.49999579,89.92423986666665,82.0211432579125,71.59549619554703,0.458401790567792,0.2227637808804407,0,0,0,0,0,0,0,1,0,0,0
scot1243,Scots,Indo-European,586.0,4,1,,,endangered,1,53246.3676145108,53246.3676145108,95.4720993,95.4720993,83.2429544416085,83.2429544416085,1.16542701063795,1.16542701063795,0,1,0,0,0,0,0,1,0,0,0
pitc1234,Pitcairn-Norfolk,Indo-European,586.0,,3,,,endangered,5,64603.9856308464,40078.302120894245,96.13140106,88.11863454333333,87.6021469990446,76.87195770386784,2.12571289816265,1.716566866062707,0,1,0,0,0,0,0,0,0,1,0
torr1261,Torres Strait-Lockhart River Creole,Indo-European,586.0,,2,0,0,vulnerable,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,1,1,1,1,1,0,1,0,0,0,0
nica1252,Nicaragua Creole English,Indo-European,586.0,,1,,,vulnerable,1,2847.53966339498,2847.53966339498,61.39550018,61.39550018,59.2628402709961,59.2628402709961,1.57956475560401,1.57956475560401,0,0,0,0,0,0,0,0,1,0,0
gull1241,Sea Island Creole English,Indo-European,586.0,,3,,,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
nort2626,Northern Frisian,Indo-European,586.0,4,2,,1,threatened,2,71026.4832271897,63565.10777272255,99.76915157,96.63457368,88.6960552688405,85.3585992633765,0.66568251862505,0.5421251575584425,0,0,0,0,0,0,0,1,0,0,0
sate1242,Ems-Weser Frisian,Indo-European,586.0,,2,,,threatened,1,56103.7323182554,56103.7323182554,93.49999579,93.49999579,82.0211432579125,82.0211432579125,0.418567796491835,0.418567796491835,0,1,0,1,0,0,0,1,0,0,0
west2354,Western Frisian,Indo-European,586.0,,0,,,at risk,1,67520.4218956281,67520.4218956281,97.00679779,97.00679779,95.6396517079336,95.6396517079336,0.98132856285037,0.98132856285037,0,0,0,0,0,0,0,1,0,0,0
petj1238,Petjo,Indo-European,586.0,,4,5,,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
javi1237,Javindo,Indo-European,586.0,,4,5,5,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
